-6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -3.19166 -1.50305 0.86632 2.65051 4.89314 5.9065 6.29431 6.71472 7.13127 7.52212 7.95783 8.35819 8.79286 9.44972 9.85138 10.55032 11.05772 11.77281 12.36647 12.90376 13.60862 14.39326 15.10828 15.96706 16.62317 17.20892 17.91372 18.2741 18.7201 19.01652 19.55431 20.15456 21.11531 21.7944 22.71525 22.85651 22.37368 22.05247 21.95822 22.15707 22.33454 22.24221 22.14911 22.37713 22.74246 22.79547 23.02346 23.32387 23.52735 23.66058 23.6849 23.77663 23.98265 24.03606 23.9936 24.01629 23.98729 23.82167 23.9019 24.20667 23.86696 23.46133 23.31633 23.21577 22.82447 22.30439 22.39988 22.69308 22.88907 22.72459 22.61289 23.0253 22.88563 22.32802 22.20699 22.62285 22.51916 22.43374 23.18433 23.64704 23.20476 22.79855 22.12748 22.11247 22.70994 22.68394 22.3578 22.85754 23.06412 22.53487 22.42212 22.96673 23.08016 23.06478 23.03511 23.05615 23.08196 23.10498 23.14886 23.14949 23.10599 23.02667 22.99302 22.94925 22.87573 22.8615 22.72871 22.31073 21.09783 19.46991 18.27709 17.60489 16.81382 16.95414 17.64301 18.04953 18.30103 18.31871 18.17379 18.08535 18.19673 18.68035 19.37505 20.06093 20.8026 21.77502 22.31342 22.53595 22.18899 21.60206 20.49966
-6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -2.28465 -0.36242 1.37126 4.13106 5.78353 6.23949 6.6851 7.06393 7.45874 7.85989 8.23997 8.66693 9.2742 9.64246 10.33721 10.85301 11.56015 12.10385 12.63919 13.2697 13.95547 14.6547 15.4583 16.02943 16.49086 17.16579 17.64459 18.19137 18.51487 18.98484 19.38735 19.81824 20.30482 22.02649 22.79809 22.71172 22.48334 22.36455 22.3883 22.43679 22.07611 21.90888 22.07863 22.36653 22.50609 22.64261 22.85121 22.93841 22.92633 23.0372 23.43044 24.26631 24.61559 24.57999 24.43782 24.01825 23.47893 23.03335 23.12339 22.78416 22.33476 22.33038 22.54497 22.54067 22.62839 23.03955 22.72669 22.08431 21.15425 20.74617 22.67569 23.00063 22.86059 22.71098 22.17001 21.91308 22.15636 23.05653 23.07321 22.53089 22.56039 22.66139 22.66515 22.75586 22.78173 22.87832 22.58754 22.64452 22.54202 22.34603 22.47496 22.64393 22.72816 22.74337 22.78343 22.80097 22.83251 22.84519 22.83772 22.80051 22.77694 22.80741 22.74532 22.46458 22.32604 22.63108 22.51175 19.88271 18.2238 16.74286 15.94368 14.92537 14.90034 15.55655 16.30943 16.97561 17.14454 17.03771 17.2504 17.70381 18.26176 19.02472 19.74829 20.43249 21.22884 21.39948 21.079 20.46501 19.76239 18.72622
-6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -1.29926 0.40365 2.9402 4.69803 5.8962 6.55675 7.00739 7.42946 7.7902 8.16203 8.57559 9.16801 9.54823 10.24966 10.74411 11.44486 11.98027 12.50778 13.11234 13.76684 14.42711 15.14757 15.64354 16.02407 16.5965 17.00433 17.59375 18.01682 18.54781 19.00398 19.43159 19.62018 20.36089 21.27065 21.96323 21.61439 21.14974 21.72112 22.52125 22.51562 22.34683 22.21466 22.14158 21.93046 21.98791 22.3268 22.39723 22.3375 22.51912 22.9484 23.6276 23.79114 23.11026 22.48866 22.4759 22.39342 22.20152 22.08182 22.16473 22.36294 21.0663 21.75517 22.22622 21.914 22.13344 21.29753 20.59221 20.13773 20.01634 20.55847 20.72364 20.82663 20.80078 21.50501 20.98727 21.05298 22.75797 23.16864 22.75514 22.39252 22.41171 22.20636 22.10019 22.12244 22.16167 22.03569 22.29601 22.41174 22.44636 22.36541 22.19334 22.306 22.34975 22.42607 22.45717 22.52705 22.56301 22.54222 22.51409 22.51969 22.61463 22.68314 22.37303 22.02027 22.0411 21.51361 18.91807 17.78035 15.73947 14.6811 13.57696 13.02347 13.2824 14.14279 15.04187 15.6545 15.7826 16.15474 16.72739 17.6536 18.52173 19.13739 19.56612 19.99063 19.9015 19.21484 18.48135 17.8786 17.12017
-6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -2.04784 -0.74367 1.36214 2.82068 4.55602 6.01975 6.73511 7.05632 7.45503 7.83491 8.24024 8.89799 9.34265 10.07274 10.55566 11.26263 11.80922 12.34045 12.94016 13.58561 14.18425 14.85841 15.35768 15.74514 16.43676 16.81687 16.94992 17.20547 18.08902 18.63022 18.90456 18.98781 19.40701 19.84438 20.167 20.11521 20.06006 20.29574 21.03036 22.56692 22.99524 22.92067 22.56616 21.05936 21.18895 22.74713 23.00804 22.6589 22.27345 22.19453 22.77574 22.62118 20.84128 20.00855 19.98939 19.98866 19.76056 20.09275 22.18655 22.68712 20.99928 20.45567 20.39212 20.20117 20.13181 19.99664 19.87562 19.86054 19.80241 19.82178 19.80251 19.87436 19.89549 20.2815 20.12351 20.06631 21.55254 23.15052 22.78734 22.25056 22.50513 22.17412 21.90089 21.91066 21.86734 21.87267 22.04694 22.05593 22.01076 21.94527 21.90524 21.91335 21.93775 22.03063 22.07468 22.14578 22.18932 22.19525 22.2005 22.24655 22.38257 22.49593 22.32818 21.77776 20.38097 19.3345 16.95034 16.00917 13.6577 12.56817 11.5936 10.81551 11.24942 12.20163 13.12406 13.95172 14.37798 14.87268 15.51567 16.73195 17.84283 18.04573 18.23031 18.46394 18.21071 17.24479 16.54218 16.04694 15.41602
-6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -5.09632 -2.12297 -0.76745 0.43434 2.70964 4.48975 5.84776 6.32873 6.83246 7.23618 7.70683 8.47103 8.95012 9.74353 10.28079 11.04531 11.60114 12.15095 12.75301 13.40606 13.98932 14.66909 15.26853 15.87384 16.62314 16.82362 16.83701 16.92416 17.48022 18.11048 18.73709 18.61529 18.41353 18.95613 19.71415 20.26476 21.14963 22.19338 22.28463 22.46992 22.48245 22.24046 22.28741 22.43523 22.45476 23.10696 23.21411 23.06762 22.54371 22.41831 21.63625 20.27092 19.01173 18.56517 18.45222 18.56261 18.47471 18.70966 20.14915 22.03299 22.47031 22.35091 22.22489 20.69267 19.16366 19.14839 19.4778 20.1365 19.22969 19.32643 19.02133 19.64369 19.79237 19.55118 20.55193 20.94752 20.95891 22.15466 22.11406 21.9773 22.21334 22.18943 22.17207 22.17854 22.10326 22.09574 22.14978 22.15102 22.15128 22.1959 22.21339 22.16903 22.1202 22.10682 22.08956 22.06774 21.99669 21.94075 21.94934 22.01305 22.08696 22.23755 22.45896 22.08933 19.9487 18.08557 15.11671 12.67327 10.74174 9.94304 9.17607 8.67013 9.44886 10.47122 11.46586 12.5613 13.17569 13.75653 14.51602 16.12281 17.59267 17.81006 17.8538 17.67296 16.87304 15.60477 14.92397 14.46625 13.96288
-6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -2.60049 -0.90075 0.88911 2.57626 4.07103 4.95651 5.94349 6.49759 7.11457 7.97576 8.48687 9.33514 9.91713 10.73948 11.33611 11.92818 12.54893 13.2056 13.87333 14.65556 15.27651 15.82255 16.36148 16.59754 16.86065 17.04528 17.53893 18.14801 18.77712 18.73688 18.4196 19.04658 19.88727 20.29065 20.83051 21.71399 21.6164 21.37386 21.61032 21.89346 21.98818 22.82835 22.42804 21.63439 21.42734 21.34286 20.99326 20.79025 19.74402 18.45262 17.85215 17.70936 17.54819 17.63932 17.82214 18.07958 18.87375 20.18885 21.15107 22.16147 22.40186 20.22554 18.92563 18.87328 19.12831 19.89094 19.49445 19.06289 18.48391 18.87509 19.48331 19.61002 20.74173 21.51573 21.3563 21.83257 21.99166 22.11836 22.32775 22.43919 22.52992 22.51575 22.40699 22.3903 22.40821 22.42631 22.46044 22.54056 22.57853 22.53536 22.46132 22.39727 22.36845 22.30483 22.13573 21.91524 21.87121 21.89017 21.91398 22.0207 22.25135 22.14456 20.02411 17.17595 13.59875 9.54951 6.02688 4.94792 4.14902 3.3906 6.55156 8.70944 10.28566 11.60761 12.38495 13.19703 14.00018 16.00215 17.59487 17.75779 17.41602 16.47613 15.35443 13.97386 13.25565 12.66961 11.84183
-6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -4.18641 -1.61345 -0.52612 0.56398 1.73066 3.19402 4.45213 5.64408 7.00256 7.60492 8.56383 9.22288 10.1717 10.88058 11.5361 12.20456 12.88629 13.69207 14.68282 15.27349 15.63383 15.86862 16.09507 16.69726 17.03348 17.60245 18.1705 19.03699 18.97738 18.88431 19.59436 20.67108 20.98708 20.55181 19.91364 19.90114 20.5565 21.59394 21.55704 20.78478 20.87359 20.03562 18.32202 18.01008 18.06271 17.98328 17.74987 17.1972 16.81383 16.66565 16.60711 16.55443 16.89365 17.22812 17.75172 18.49336 18.47778 18.33954 18.77939 19.23406 18.26935 18.21272 18.7941 18.71772 18.5599 19.26674 18.39685 18.33113 18.17244 19.35146 21.37296 21.6066 21.79769 22.20148 22.26598 22.48185 22.70554 22.93484 23.04189 23.0795 23.04434 22.90544 22.86953 22.8923 22.92202 22.95436 23.03409 23.08862 23.0759 23.0298 22.96018 22.95329 22.8832 22.60554 22.17205 21.92198 21.83502 21.83399 21.84489 22.24615 22.27807 19.19971 15.18538 10.1513 4.66723 0.14447 -0.76475 -1.2688 -1.83036 0.24091 4.6161 8.69834 10.35438 11.40057 12.82174 13.92507 16.03331 17.43206 17.14228 15.76214 13.74151 12.08825 10.23417 9.32118 8.48981 6.95112
-6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -2.17798 -1.34459 -0.26498 1.02999 2.34948 3.91454 5.91231 6.75468 7.98525 8.77126 9.8758 10.58735 11.16187 11.81969 12.57601 13.33443 14.17309 14.7101 15.0952 15.4247 15.62824 16.09921 16.42528 16.96389 17.68185 18.85831 18.87464 18.85828 19.3621 20.03213 20.38438 19.94467 19.2905 19.28292 19.998 20.88339 20.44288 19.68802 19.54111 19.01807 17.78521 17.41502 16.89402 16.75017 16.6514 16.54266 16.34992 15.19827 14.6318 15.641 16.53335 17.1086 17.72014 18.3001 18.10725 17.56213 17.17261 17.05726 17.03026 17.24335 18.31106 18.22907 17.74782 18.7699 18.62395 19.03309 19.39696 20.6966 22.73171 22.75124 22.37629 22.55704 22.80329 22.91948 23.05954 23.19661 23.26118 23.25803 23.15683 23.00676 23.0082 23.10056 23.15424 23.18182 23.23169 23.26362 23.26494 23.2511 23.20516 23.2078 23.16185 22.9018 22.45057 22.07218 21.8511 21.83144 21.84921 22.45515 22.60162 18.64758 13.9381 7.07378 1.62366 -1.98647 -6.0 -6.0 -6.0 -4.26836 1.46183 7.28582 9.89819 11.189 12.612 13.66535 15.38698 16.51042 15.92526 14.00195 11.30884 9.28756 6.82644 5.77799 4.88776 3.19618
-6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -2.40756 -1.84398 -0.67504 0.67181 2.78699 4.10166 5.92291 7.01577 8.63409 9.58559 10.10345 10.75453 11.39506 11.95769 12.50477 12.9542 13.38111 13.95339 14.28046 14.75772 15.08235 15.70023 16.35764 17.18018 17.48357 17.5381 17.49151 17.2455 17.16379 17.32522 17.73356 17.93644 18.31961 18.75804 18.92425 18.79998 18.82808 19.02073 18.7875 17.90137 15.7916 15.36815 15.55697 15.92832 15.5107 13.06776 11.79959 13.25898 14.2095 15.68654 16.51944 16.32336 16.49541 16.24583 15.86847 15.68596 16.19405 16.92581 17.7057 17.76081 17.69002 18.5397 19.43159 20.09025 21.80157 22.81535 23.26052 23.26437 23.25038 23.25742 23.26671 23.2507 23.20136 23.03432 22.85101 22.71286 22.47914 22.32705 22.38027 22.60294 22.70407 22.75586 22.79817 22.78205 22.80187 22.85173 22.8954 23.00124 23.05828 23.09079 22.87536 22.49894 21.9717 21.84369 21.91108 22.14112 21.72001 17.43717 11.06946 3.33804 -1.96666 -6.0 -6.0 -6.0 -6.0 -6.0 -0.86012 2.38868 9.41782 11.48729 12.64317 12.92732 13.61518 14.17618 13.48063 10.98045 7.1153 4.53081 2.01076 1.10773 0.33433 -1.3115
-6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -2.13743 -1.12845 0.51689 1.45833 3.2967 4.5841 6.73754 8.16497 9.0437 9.66951 10.04739 10.57925 11.16631 11.62136 12.04635 12.67922 13.07855 13.63552 14.01498 14.68068 15.15143 15.52688 15.71856 15.86574 15.80943 15.31638 15.3697 16.16271 16.96665 17.08308 17.82683 18.48092 18.36743 18.0413 17.9513 18.33356 18.44661 17.90439 16.03413 15.40649 15.47087 15.24784 14.42656 12.28805 10.89098 10.8872 11.40732 12.54141 13.31195 12.92677 13.66326 14.07228 13.56862 13.80818 15.67606 16.80503 17.64823 17.96584 18.14576 18.51446 19.66313 20.80536 22.57701 23.10684 23.27034 23.28559 23.28616 23.28397 23.24085 22.98472 22.78175 22.4501 22.08717 21.83015 21.58663 21.46456 21.48529 21.69152 21.80812 21.89546 21.98193 21.96595 22.04015 22.15588 22.25186 22.45756 22.57299 22.82879 23.08666 22.87889 22.21022 21.91405 21.94906 21.53265 19.80062 14.20498 7.666 0.81259 -5.94168 -6.0 -6.0 -6.0 -6.0 -6.0 -6.0 -0.87133 9.38142 11.93788 12.73887 12.82837 12.79965 12.71571 11.8236 8.73942 4.18762 1.6802 -0.56951 -1.43267 -1.87218 -6.0
